id,device,version,description,port
1897,phpOnDirectory ,1, Remote File Inclusion,80
1898,WebprojectDB ,0.1.3 , 'INCDIR' Remote File Inclusion,80
1899,free QBoard ,1.1, 'qb_path' Remote File Inclusion,80
1901,RCblog ,1.03, 'POST' Remote Command Execution,80
1902,AWF CMS ,1.11, 'spaw_root' Remote File Inclusion,80
1903,AWF CMS ,1.11,Builder (CMS) 0.7.5 ,80
1904,blur,6ex 0.3.462 , 'ID' Admin Disclosure / Blind SQL Injection,80
1905,blur,6ex 0.3.462 ,Portal 6.1.x ,80
1907,aWebNews ,1.5, 'visview.php' Remote File Inclusion,80
1908,Minerva ,2.0.8a Build 237 , 'phpbb_root_path' File Inclusion,80
1909,MyBulletinBoard (MyBB) < ,1.1.3 , Remote Code Execution,80
1912,The Bible Portal Project ,2.12, 'destination' File Inclusion,80
1913,PHP Blue Dragon CMS ,2.9.1 , 'template.php' File Inclusion,80
1914,PHP Blue Dragon CMS ,2.9.1 ,Builder (CMS) 0.7.2 ,80
1916,DeluxeBB ,1.06, 'templatefolder' Remote File Inclusion,80
1918,Bitweaver ,1.3, 'tmpImagePath' Attachment mod_mime,80
1919,CMS Faethon ,1.3.2 , 'mainpath' Remote File Inclusion,80
1920,Mambo ,4.6rc1 , Weblinks Blind SQL Injection (1),80
1921,FlashBB ,1.1.8 , 'phpbb_root_path' Remote File Inclusion,80
1922,Joomla! ,1.0.9 , 'Weblinks' Blind SQL Injection,80
1923,Ad Manager Pro ,2.6, 'ipath' Remote File Inclusion,80
1925,Indexu ,5.0.1 , 'admin_template_path' Remote File Inclusion,80
1926,PHP Live Helper ,1.x , 'abs_path' Remote File Inclusion,80
1928,IdeaBox ,1.1, 'gorumDir' Remote File Inclusion,80
1929,Micro CMS ,0.3.5 , 'microcms_path' Remote File Inclusion,80
1932,Ultimate PHP Board ,1.96 GOLD , Multiple Vulnerabilities,80
1933,BandSite CMS ,1.1.1 , 'ROOT_PATH' Remote File Inclusion,80
1934,dotProject ,2.0.3 , 'baseDir' Remote File Inclusion,80
1936,SmartSite CMS ,1, 'root' Remote File Inclusion,80
1938,DataLife Engine ,4.1, SQL Injection (Perl),80
1939,DataLife Engine ,4.1, SQL Injection (PHP),80
1941,Mambo ,4.6rc1 , Weblinks Blind SQL Injection (2),80
1942,ralf image Gallery ,0.7.4 , Multiple Vulnerabilities,80
1943,Harpia CMS ,1.0.5 , Remote File Inclusion,80
1945,Harpia CMS ,1.0.5 ,Agora 4.2.0 ,80
1946,Jaws ,0.6.2 , Search gadget SQL Injection,80
1948,phpMySms ,2, 'ROOT_PATH' Remote File Inclusion,80
1950,MyBulletinBoard (MyBB) ,1.1.3 , 'usercp.php' Create Admin,80
1951,MyBulletinBoard (MyBB) ,1.1.3 , Remote File Inclusion,80
1952,THoRCMS ,1.3.1 , 'phpbb_root_path' Remote File Inclusion,80
1953,DeluxeBB ,1.07, Remote Create Admin,80
1954,DreamAccount ,3.1, 'auth.api.php' Remote File Inclusion,80
1955,Mambo Module CBSms ,1, Remote File Inclusion,80
1956,Mambo Component Pearl ,1.6, Multiple Remote File Inclusions,80
1957,Scout Portal Toolkit ,1.4.0 , 'forumid' SQL Injection,80
1959,RsGallery,2 < 1.11.2 , 'rsgallery.html.php' File Inclusion,80
1960,Blog:CMS ,4.0.0k , SQL Injection,80
1961,Blog:CMS ,4.0.0k , 'lid' SQL Injection,80
1963,GeekLog ,1.4.0sr3 , '_CONF[path]' Remote File Inclusion,80
1964,GeekLog ,1.4.0sr3 , 'f(u)ckeditor' Remote Code Execution,80
1968,DZCP (deV!L_z Clanportal) ,1.34, 'id' SQL Injection,80
1969,Stud.IP ,1.3.0,2,80
1970,Plume CMS ,1.1.3 , 'dbinstall.php' Remote File Inclusion,80
1971,Randshop ,1.1.1 , 'header.inc.php' Remote File Inclusion,80
1974,SmartSite CMS ,1, 'root' Multiple Remote File Inclusions,80
1975,BXCP ,0.3.0.4 , 'where' SQL Injection,80
1981,Mambo Module galleria ,1.0b , Remote File Inclusion,80
1982,Mambo Module galleria ,1.0b , Remote File Inclusion,80
1983,MyPHP CMS ,0.3, 'domain' Remote File Inclusion,80
1991,Pivot ,1.30 RC2 , Privilege Escalation / Remote Code Execution,80
1993,PAPOO ,3_RC3 , SQL Injection / Admin Credentials Disclosure,80
1994,Mambo Component SimpleBoard ,1.1.0 , Remote File Inclusion,80
1995,Mambo Component com_forum ,1.2.4RC3 , Remote File Inclusion,80
1996,Sabdrimer PRO ,2.2.4 , 'pluginpath' Remote File Inclusion,80
1998,Ottoman CMS ,1.1.3 , '?default_path=' Remote File Inclusion (2),80
2002,EJ,3 TOPo 2.2 , 'descripcion' Remote Command Execution,80
2003,SQuery ,4.5, 'gore.php' Remote File Inclusion,80
2007,phpBB ,3, 'memberlist.php' SQL Injection,80
2008,Phorum ,5, 'pm.php' Arbitrary Local Inclusion,80
2009,CzarNews ,1.14, 'tpath' Remote File Inclusion,80
2010,Invision Power Board ,2.1 < 2.1.6 , SQL Injection (1),80
2012,MyBulletinBoard (MyBB) ,1.1.5 , 'CLIENT,80
2018,FlushCMS ,1.0.0,pre2 ,80
2019,mail,2forum phpBB Mod 1.2 , 'm2f_root_path' Remote File Inclusion,80
2020,Mambo Component com_videodb ,0.3en , Remote File Inclusion,80
2021,Mambo Component SMF Forum ,1.3.1.3 , Remote File Inclusion,80
2022,Mambo Component ExtCalendar ,2, Remote File Inclusion,80
2023,Mambo Component com_loudmouth ,4.0j , Remote File Inclusion,80
2024,Mambo Component pc_cookbook ,0.3, Remote File Inclusion,80
2025,Mambo Component perForms ,1, Remote File Inclusion,80
2026,Mambo Component com_hashcash ,1.2.1 , Remote File Inclusion,80
2027,Mambo Module HTMLArea,3 1.5 , Remote File Inclusion,80
2028,Mambo Component Sitemap ,2.0.0 , Remote File Inclusion,80
2029,Mambo Component pollxt ,1.22.07 , Remote File Inclusion,80
2030,Mambo Component MiniBB ,1.5a , Remote File Inclusion,80
2032,Eskolar CMS ,0.9.0.0 , Blind SQL Injection,80
2033,Invision Power Board ,2.1 < 2.1.6 , SQL Injection (2),80
2035,ToendaCMS ,1.0.0 , 'FCKeditor' Arbitrary File Upload,80
2036,ToendaCMS ,1.0.0 ,Post 1.0 ,80
2046,iManage CMS ,4.0.12 , 'absolute_path' Remote File Inclusion,80
2049,SiteDepth CMS ,3.0.1 , 'SD_DIR' Remote File Inclusion,80
2050,LoudBlog ,0.5, SQL Injection / Admin Credentials Disclosure,80
2058,PHP Forge ,3 Beta 2 , 'cfg_racine' Remote File Inclusion,80
2060,PHP Live! ,3.2.1 , 'help.php' Remote File Inclusion,80
2062,Mambo Component MoSpray ,18RC1 , Remote File Inclusion,80
2063,ArticlesOne ,7232006, 'page' Remote File Inclusion,80
2064,ArticlesOne ,7232006,Moodle alpha ,80
2066,Mambo Component multibanners ,1.0.1 , Remote File Inclusion,80
2068,X,7 Chat 2.0.4 , 'old_prefix' Blind SQL Injection,80
2069,Mambo Component PrinceClan Chess ,0.8, Remote File Inclusion,80
2071,Etomite CMS ,0.6.1 , 'Username' SQL Injection (mq = off),80
2072,Etomite CMS ,0.6.1 , 'rfiles.php' Remote Command Execution,80
2077,WMNews ,0.2a , 'base_datapath' Remote File Inclusion,80
2078,Mambo Component 'com_a,6mambohelpdesk' 18RC1 , Remote File Inclusion,80
2081,Portail PHP ,1.7, 'chemin' Remote File Inclusion,80
2083,Mambo Component Security Images ,3.0.5 , Remote File Inclusion,80
2084,Mambo Component MGM ,0.95r2 , Remote File Inclusion,80
2085,Mambo Component 'com_colophon' ,1.2, Remote File Inclusion,80
2086,Mambo Component mambatStaff ,3.1b , Remote File Inclusion,80
2087,vbPortal ,3.0.2 < 3.6.0 b1 , 'cookie' Remote Code Execution,80
2088,ATutor ,1.5.3.1 , 'links' Blind SQL Injection,80
2089,Mambo Component User Home Pages ,0.5, Remote File Inclusion,80
2090,Joomla! Component com_bayesiannaivefilter ,1.1, Remote File Inclusion,80
2092,Joomla! Component LMO ,1.0b2 , Remote File Inclusion,80
2095,PhpReactor ,1.2.7pl1 , 'pathtohomedir' Remote File Inclusion,80
2096,MyNewsGroups ,0.6b , 'myng_root' Remote Inclusion,80
2097,NewsLetter ,3.5, 'NL_PATH' Remote File Inclusion,80
2098,TSEP ,0.942, 'copyright.php' Remote File Inclusion,80
2099,WoW Roster ,1.5.1 , 'subdir' Remote File Inclusion,80
2100,phpAuction ,2.1, 'phpAds_path' Remote File Inclusion,80
2101,newsReporter ,1.1, 'index.php' Remote File Inclusion,80
2102,Voodoo chat ,1.0RC1b , 'file_path' Remote File Inclusion,80
2103,k_shoutbox ,4.4, Remote File Inclusion,80
2104,k_fileManager ,1.2, 'dwl_include_path' Remote File Inclusion,80
2105,XMB ,1.9.6 , 'mq=off' 'u2uid' SQL Injection,80
2109,WoW Roster ,1.7, '/lib/phpBB.php' Remote File Inclusion,80
2110,TWiki ,4.0.4 , Configure Script Remote Code Execution (Metasploit),80
2113,SaveWeb Portal ,3.4, 'SITE_Path' Remote File Inclusion,80
2114,TinyPHP Forum ,3.6, 'makeAdmin' Remote Admin Maker,80
2115,Kayako eSupport ,2.3.1 , 'subd' Remote File Inclusion,80
2116,TSEP ,0.942, 'colorswitch.php' Remote File Inclusion,80
2117,SendCard ,3.4.0 , Unauthorized Administrative Access,80
2118,MyBloggie ,2.1.4 , 'trackback.php' Multiple SQL Injections,80
2119,PHP Simple Shop ,2, 'abs_path' Remote File Inclusion,80
2120,PHP Live Helper ,2, 'abs_path' Remote File Inclusion,80
2121,Torbstoff News ,4, 'pfad' Remote File Inclusion,80
2122,ME Download System ,1.3, 'header.php' Remote File Inclusion,80
2123,SQLiteWebAdmin ,0.1, 'tpl.inc.php' Remote File Inclusion,80
2125,SQLiteWebAdmin ,0.1,Wiki 1.0.2 ,80
2127,ModernBill ,1.6, 'config.php' Remote File Inclusion,80
2128,SAPID ,1.2.3.05 , 'ROOT_PATH' Remote File Inclusion,80
2129,SAPID Blog Beta ,2, 'ROOT_PATH' Remote File Inclusion,80
2130,SAPID Gallery ,1, 'ROOT_PATH' Remote File Inclusion,80
2131,SAPID Shop ,1.2, 'ROOT_PATH' Remote File Inclusion,80
2132,phpAutoMembersArea ,3.2.5 , 'installed_config_file' Remote File Inclusion,80
2133,phpAutoMembersArea ,3.2.5 , Administrator Authentication Bypass,80
2134,phpCC ,4.2 Beta , 'base_dir' Remote File Inclusion,80
2135,NEWSolved Lite ,1.9.2 , 'abs_path' Remote File Inclusion,80
2137,NEWSolved Lite ,1.9.2 , 'main.php' Remote File Inclusion,80
2139,PHPCodeCabinet ,0.5, 'Core.php' Remote File Inclusion,80
2141,Visual Events Calendar ,1.1, 'cfg_dir' Remote File Inclusion,80
2142,ZoneX ,1.0.3 , Publishers Gold Edition Remote File Inclusion,80
2143,TWiki ,4.0.4 , 'configure' Remote Command Execution,80
2146,docpile:we ,0.2.2 , 'INIT_PATH' Remote File Inclusion,80
2148,phNNTP ,1.3, 'article,80
2149,Hitweb ,4.2.1 , 'REP_INC' Remote File Inclusion,80
2151,Cwfm ,0.9.1 , 'Language' Remote File Inclusion,80
2152,PHP ,4.4.3/5.1.4 , 'objIndex' Local Buffer Overflow,80
2153,Boite de News ,4.0.1 , 'index.php' Remote File Inclusion,80
2154,PgMarket ,2.2.3 , 'CFG[libdir]' Remote File Inclusion,80
2155,PgMarket ,2.2.3 ,Commerce 1.0.625 ,80
2157,PgMarket ,2.2.3 , 'BBCodeFile' Remote File Inclusion,80
2158,TinyWebGallery ,1.5, 'image' Remote File Inclusion,80
2159,PHPMyRing ,4.2.0 , 'view_com.php' SQL Injection,80
2161,SAPID CMS ,1.2.3_rc3 , 'rootpath' Remote Code Execution,80
2163,PHPWCMS ,1.1,RC4 ,80
2165,Spaminator ,1.7, 'page' Remote File Inclusion,80
2166,Thatware ,0.4.6 , 'ROOT_PATH' Remote File Inclusion,80
2167,SaveWebPortal ,3.4, 'page' Remote File Inclusion,80
2168,phpPrintAnalyzer ,1.2, Remote File Inclusion,80
2169,Chaussette ,80706, '_BASE' Remote File Inclusion,80
2170,VWar ,1.50 R14 , 'online.php' SQL Injection,80
2171,WEBInsta MM ,1.3e , 'cabsolute_path' Remote File Inclusion,80
2172,Mambo Component Remository ,3.25, Remote File Inclusion,80
2173,MVCnPHP ,3, glConf[path_libraries] Remote File Inclusion,80
2174,Wheatblog ,1.1, 'session.php' Remote File Inclusion,80
2175,WEBInsta CMS ,0.3.1 , 'templates_dir' Remote File Inclusion,80
2177,Joomla! Component Webring ,1, Remote File Inclusion,80
2178,XMB ,1.9.6 Final , 'basename()' Remote Command Execution,80
2181,PHPay ,2.02, 'nu_mail.inc.php?mail()' Remote Injection,80
2182,Mambo Component MMP ,1.2, Remote File Inclusion,80
2183,ProjectButler ,0.8.4 , 'rootdir' Remote File Inclusion,80
2184,Mambo Component Peoplebook ,1, Remote File Inclusion,80
2187,WEBInsta MM ,1.3e , 'absolute_path' Remote File Inclusion,80
2188,Discloser ,0.0.4 , 'fileloc' Remote File Inclusion,80
2189,WEBInsta CMS ,0.3.1 , 'users.php' Remote File Inclusion,80
2190,PHProjekt ,5.1, Multiple Remote File Inclusions,80
2191,dotProject ,2.0.4 , 'baseDir' Remote File Inclusion,80
2192,OPT Max ,1.2.0 , 'CRM_inc' Remote File Inclusion,80
2196,OPT Max ,1.2.0 , Remote File Inclusion,80
2198,CubeCart ,3.0.11 , 'oid' Blind SQL Injection,80
2199,IRSR ,0.2, '_sysSessionPath' Remote File Inclusion,80
2200,WTcom ,0.2.4,alpha ,80
2201,POWERGAP ,2003, 's0x.php' Remote File Inclusion,80
2202,Mambo Component mambelfish ,1.1, Remote File Inclusion,80
2203,Joomla! Component com_jim ,1.0.1 , Remote File Inclusion,80
2205,Joomla! Component Mosets Tree ,1, Remote File Inclusion,80
2206,Mambo Component 'com_phpshop' ,1.2 RC2b , Remote File Inclusion,80
2207,Mambo Component 'com_a,6mambocredits' 1.0.0 , Remote File Inclusion,80
2209,Joomla! Component Artlinks ,1.0b4 , Remote File Inclusion,80
2211,PHlyMail Lite ,3.4.4 , 'mod.listmail.php' Remote File Inclusion,80
2212,phpCodeGenie ,3.0.2 , 'BEAUT_PATH' Remote File Inclusion,80
2213,Mambo Component MamboWiki ,0.9.6 , Remote File Inclusion,80
2214,Joomla! Component Link Directory ,1.0.3 , Remote File Inclusion,80
2215,Joomla! Component Kochsuite ,0.9.4 , Remote File Inclusion,80
2216,Sonium Enterprise Adressbook ,0.2, 'folder' Include,80
2217,Mambo Component cropimage ,1, Remote File Inclusion,80
2218,Interact ,2.2, 'CONFIG[base_path]' Remote File Inclusion,80
2219,Joomla! Component Poll ,1.0.10 , Arbitrary Add Votes,80
2220,Tutti Nova ,1.6, 'TNLIB_DIR' Remote File Inclusion,80
2221,Fantastic News ,2.1.3 , 'script_path' Remote File Inclusion,80
2222,Mambo Component com_lurm_constructor ,0.6b , Remote File Inclusion,80
2224,ZZ:FlashChat ,3.1, 'adminlog' Remote File Inclusion,80
2225,ZZ:FlashChat ,3.1,Backup 1.1 ,80
2226,NES Game and NES System c,108122, Remote File Inclusion,80
2227,SportsPHool ,1, 'mainnav' Remote File Inclusion,80
2229,Shadows Rising RPG ,0.0.5b , Remote File Inclusion,80
2231,Simple Machines Forum (SMF) ,1.1 rc2 (Windows) , 'lngfile' Local File Inclusion,80
2232,SimpleBlog ,2, 'comments.asp' SQL Injection (2),80
2235,PHProjekt ,6.1, 'path_pre' Multiple Remote File Inclusions,80
2236,PHlyMail Lite ,3.4.4 , 'folderprops.php' Remote File Inclusion (2),80
2239,Empire CMS ,3.7, 'checklevel.php' Remote File Inclusion,80
2240,HPE ,1, HPEinc Remote File Inclusion (2),80
2243,Simple Machines Forum (SMF) ,1.1 rc2 , Lock Topics,80
2247,MercuryBoard ,1.1.4 , 'User,80
2248,phpBB All Topics Mod ,1.5.0 , 'start' SQL Injection,80
2249,pSlash ,0.7, 'lvc_include_dir' Remote File Inclusion,80
2250,Integramod Portal ,2.x , 'functions_portal.php' Remote File Inclusion,80
2251,VistaBB ,2.x , 'functions_mod_user.php' Remote File Inclusion,80
2252,Wikepage Opus ,10 < 2006.2a (lng) , Remote Command Execution,80
2253,Phaos ,0.9.2 , 'basename()' Remote Command Execution,80
2254,PHPCOIN ,1.2.3 , 'session_set.php' Remote File Inclusion,80
2255,eFiction < ,2.0.7 , Remote Admin Authentication Bypass,80
2256,Integramod Portal ,2.0 rc2 , 'phpbb_root_path' Remote File Inclusion,80
2257,CliServ Web Community ,0.65, 'cl_headers' Include,80
2259,ProManager ,0.73, 'note.php' SQL Injection,80
2260,ProManager ,0.73,EasySite 1.0a5 ,80
2261,iziContents RC,6, Remote Code Execution,80
2262,CMS Frogss ,0.4, 'podpis' SQL Injection,80
2263,Ay System CMS ,2.6, 'main.php' Remote File Inclusion,80
2268,e,107 < 0.75 , GLOBALS Overwrite Remote Code Execution,80
2269,Web,3news 0.95 , 'PHPSECURITYADMIN_PATH' Remote File Inclusion,80
2270,phpGroupWare ,0.9.16.010 , 'GLOBALS[]' Remote Code Execution,80
2271,PortailPHP mod_phpalbum ,2.1.5 , 'chemin' Remote File Inclusion,80
2272,MiniBill ,1.22b , config[plugin_dir] Remote File Inclusion,80
2273,ExBB Italiano ,0.2, exbb[home_path] Remote File Inclusion,80
2275,PHPECard ,2.1.4 , 'functions.php' Remote File Inclusion,80
2279,phpAtm ,1.21, 'include_location' Remote File Inclusion,80
2280,Lanifex DMO ,2.3b , '_incMgr' Remote File Inclusion,80
2281,Pheap CMS ,1.1, 'lpref' Remote File Inclusion,80
2282,YACS CMS ,6.6.1 , context[path_to_root] Remote File Inclusion,80
2285,YACS CMS ,6.6.1 , 'login_check.php' Remote File,80
2288,TikiWiki ,1.9 Sirius , 'jhot.php' Remote Command Execution,80
2289,Annuaire ,1Two 2.2 , SQL Injection,80
2290,Dyncms Release ,6, 'x_admindir' Remote File Inclusion,80
2291,PmWiki ,2.1.19 , 'Zend_Hash_Del_Key_Or_Index' Remote Command Execution,80
2292,PmWiki ,2.1.19 ,ng 2.3.1 ,80
2293,FlashChat ,4.5.7 , 'aedating4CMS.php' Remote File Inclusion,80
2295,FlashChat ,4.5.7 ,link 2.3.4 ,80
2297,TR Forum ,2, SQL Injection / Bypass Security Restriction,80
2298,pHNews alpha ,1, 'templates_dir' Remote Code Execution,80
2299,PHP Proxima ,6, completepack Remote Code Execution,80
2300,SoftBB ,0.1, 'cmd' Remote Command Execution,80
2301,MySpeach ,3.0.2 , 'my_ms[root]' Remote File Inclusion,80
2304,GrapAgenda ,0.1, 'page' Remote File Inclusion,80
2305,AnnonceV News Script ,1.1, 'page' Remote File Inclusion,80
2307,ACGV News ,0.9.1 , 'article.php' Remote File Inclusion,80
2308,ACGV News ,0.9.1 ,News 1.0.1 ,80
2309,Sponge News ,2.2, 'sndir' Remote File Inclusion,80
2310,PhpCommander ,3, 'upload' Remote Code Execution,80
2311,phpBB Shadow Premod ,2.7.1 , Remote File Inclusion,80
2312,BinGo News ,3.01, 'bnrep' Remote File Inclusion,80
2313,phpFullAnnu ,5.1, 'repmod' Remote File Inclusion,80
2314,Beautifier ,0.1, 'Core.php' Remote File Inclusion,80
2315,Akarru ,0.4.3.34 , 'bm_content' Remote File Inclusion,80
2316,PayProCart ,1146078425, Multiple Remote File Inclusions,80
2317,SL_Site ,1, 'spaw_root' Remote File Inclusion,80
2318,Web Server Creator ,0.1, 'l' Remote File Inclusion,80
2319,Fire Soft Board RC ,3, 'racine' Remote File Inclusion,80
2321,DokuWiki ,2006,3,80
2322,DokuWiki ,2006,3,80
2323,PhpNews ,1, 'Include' Remote File Inclusion,80
2324,ACGV News ,0.9.1 , 'header.php' Remote File Inclusion,80
2325,News Evolution ,3.0.3 , _NE[AbsPath] Remote File Inclusion,80
2326,News Evolution ,3.0.3 ,News 0.5 ,80
2327,PhotoKorn Gallery ,1.52, 'dir_path' Remote File Inclusion,80
2329,Somery ,0.4.6 , 'skin_dir' Remote File Inclusion,80
2333,CCleague Pro ,1.0.1RC1 , 'cookie' Remote Code Execution,80
2335,MyABraCaDaWeb ,1.0.3 , 'base' Remote File Inclusion,80
2336,Socketwiz BookMarks ,2, 'root_dir' Remote File Inclusion,80
2337,Vivvo Article Manager ,3.2, 'id' SQL Injection,80
2339,Vivvo Article Manager ,3.2, 'classified_path' File Inclusion,80
2340,PUMA ,1.0 RC 2 , 'config.php' Remote File Inclusion,80
2341,Open Bulletin Board ,1.0.8 , 'ROOT_PATH' File Inclusion,80
2342,mcGalleryPRO ,2006, 'path_to_folder' Remote File Inclusion,80
2343,MiniPort@l ,0.1.5 Beta , 'skiny' Remote File Inclusion,80
2344,MiniPort@l ,0.1.5 Beta ,CMS 1.0.1beta ,80
2346,WTools ,0.0.1a , 'INCLUDE_PATH' Remote File Inclusion,80
2347,PhpLinkExchange ,1, Include / Cross,80
2348,phpBB ,2.0.21 , Poison Null Byte Remote File Upload,80
2349,phpBB XS ,0.58, 'functions.php' Remote File Inclusion,80
2350,p,4CMS 1.05 , 'abs_pfad' Remote File Inclusion,80
2351,Popper ,1.41,r2 ,80
2352,webSPELL ,4.01.01 , Database Backup Download,80
2353,webSPELL ,4.01.01 ,modded 1.0.6,80
2354,Telekorn Signkorn Guestbook ,1.3, 'dir_path' Remote File Inclusion,80
2356,Quicksilver Forums ,1.2.1 , Remote File Inclusion,80
2357,Quicksilver Forums ,1.2.1 , 'gallery_path' Remote File Inclusion,80
2359,Downstat ,1.8, 'art' Remote File Inclusion,80
2361,Shadowed Portal ,5.599, 'root' Remote File Inclusion,80
2363,Magic News Pro ,1.0.3 , 'script_path' Remote File Inclusion,80
2364,KnowledgeBuilder ,2.2, 'visEdit_root' Remote File Inclusion,80
2365,Newsscript ,0.5, Local/Remote File Inclusion,80
2366,phpQuiz ,0.1, 'pagename' Remote File Inclusion,80
2367,Mambo Component com_serverstat ,0.4.4 , Remote File Inclusion,80
2368,TeamCal Pro ,2.8.001 , 'app_root' Remote File Inclusion,80
2369,PhotoPost ,4.6, 'PP_PATH' Remote File Inclusion,80
2370,Limbo CMS ,1.0.4.2L , 'com_contact' Remote Code Execution,80
2372,BolinOS ,4.5.5 , 'gBRootPath' Remote File Inclusion,80
2373,PHP DocWriter ,0.3, 'script' Remote File Inclusion,80
2374,Site@School ,2.4.02 , Arbitrary File Upload,80
2375,Coppermine Photo Gallery ,1.2.2b (Nuke Addon) , Remote File Inclusion,80
2376,phpQuiz ,0.1.2 , SQL Injection / Code Execution,80
2377,aeDating ,4.1, dir[inc] Remote File Inclusion,80
2378,GNUTURK ,2G , 't_id' SQL Injection,80
2379,Mambo Component com_registration_detailed ,4.1, Remote File Inclusion,80
2380,Mambo Component com_registration_detailed ,4.1,CMS 1.5 ,80
2381,guanxiCRM Business Solution ,0.9.1 , Remote File Inclusion,80
2382,Zix Forum ,1.12, 'RepId' SQL Injection (2),80
2383,MobilePublisherPHP ,1.5 RC2 , Remote File Inclusion,80
2388,CMtextS ,1, '/users_logins/admin.txt' Credentials Disclosure,80
2389,CMtextS ,1,Friends 4.85 ,80
2390,PNPHPBB,2 < 1.2g , 'phpbb_root_path' Remote File Inclusion,80
2391,Exponent CMS ,0.96.3 , 'view' Remote Command Execution,80
2392,Exponent CMS ,0.96.3 , 'Home_Path' Remote File Inclusion,80
2393,Exponent CMS ,0.96.3 , 'Inc_Dir' Remote File Inclusion,80
2394,more.groupware ,0.74, 'new_calendarid' SQL Injection,80
2396,Simple Discussion Board ,0.1.0 , Remote File Inclusion,80
2397,MyReview ,1.9.4 , 'email' SQL Injection / Code Execution,80
2398,Digital WebShop ,1.128, Multiple Remote File Inclusions,80
2399,BCWB ,0.99, 'ROOT_PATH' Remote File Inclusion,80
2402,PHP Blue Dragon CMS ,2.9.1 , Cross,80
2405,AllMyGuests ,0.4.1 , 'cfg_serverpath' Remote File Inclusion,80
2406,exV,2 < 2.0.4.3 , 'sort' SQL Injection,80
