id,file,description,date,author,type,platform,port
27564,exploits/php/remote/27564.txt,PHP 4.x/5.0/5.1 - PHPInfo Large Input Cross-Site Scripting,2006-04-03,Maksymilian Arciemowicz,remote,php,
27595,exploits/php/remote/27595.txt,PHP 4.x - 'tempnam() open_basedir' Restriction Bypass,2006-04-10,Maksymilian Arciemowicz,remote,php,
27596,exploits/php/remote/27596.txt,PHP 4.x - 'copy() Safe_Mode' Bypass,2006-04-10,Maksymilian Arciemowicz,remote,php,
27610,exploits/php/remote/27610.rb,Joomla! Component Media Manager - Arbitrary File Upload (Metasploit),2013-08-15,Metasploit,remote,php,80
27941,exploits/php/remote/27941.rb,SPIP - 'connect' PHP Injection (Metasploit),2013-08-29,Metasploit,remote,php,
28407,exploits/php/remote/28407.rb,Western Digital Arkeia < 10.0.10 - Remote Code Execution (Metasploit),2013-09-20,xistence,remote,php,
28408,exploits/php/remote/28408.rb,OpenEMR 4.1.1 Patch 14 - SQL Injection / Privilege Escalation / Remote Code Execution (Metasploit),2013-09-20,xistence,remote,php,
28483,exploits/php/remote/28483.rb,GLPI - 'install.php' Remote Command Execution (Metasploit),2013-09-23,Metasploit,remote,php,80
28713,exploits/php/remote/28713.php,Apache Tomcat/JBoss EJBInvokerServlet / JMXInvokerServlet (RMI over HTTP) Marshalled Object - Remote Code Execution,2013-10-04,rgod,remote,php,
28760,exploits/php/remote/28760.php,PHP 3 < 5 - ZendEngine ECalloc Integer Overflow,2006-10-05,anonymous,remote,php,
29210,exploits/php/remote/29210.rb,Open Flash Chart 2 - Arbitrary File Upload (Metasploit),2013-10-26,Metasploit,remote,php,80
29290,exploits/php/remote/29290.c,Apache + PHP < 5.3.12 / < 5.4.2 - cgi-bin Remote Code Execution,2013-10-29,kingcope,remote,php,80
29316,exploits/php/remote/29316.py,Apache + PHP < 5.3.12 / < 5.4.2 - Remote Code Execution + Scanner,2013-10-31,noptrix,remote,php,
29319,exploits/php/remote/29319.rb,vTiger CRM 5.3.0 5.4.0 - (Authenticated) Remote Code Execution (Metasploit),2013-10-31,Metasploit,remote,php,80
29320,exploits/php/remote/29320.rb,NAS4Free - Remote Code Execution (Metasploit),2013-10-31,Metasploit,remote,php,80
29322,exploits/php/remote/29322.rb,ISPConfig - (Authenticated) Arbitrary PHP Code Execution (Metasploit),2013-10-31,Metasploit,remote,php,80
29325,exploits/php/remote/29325.rb,ProcessMaker Open Source - (Authenticated) PHP Code Execution (Metasploit),2013-10-31,Metasploit,remote,php,80
29732,exploits/php/remote/29732.php,PHP 5.2 - EXT/Filter Function Remote Buffer Overflow,2007-03-12,Stefan Esser,remote,php,
29752,exploits/php/remote/29752.php,PHP 5.1.6 - Mb_Parse_Str Function Register_Globals Activation,2007-03-19,Stefan Esser,remote,php,
29784,exploits/php/remote/29784.php,PHP 5.2.1 - Folded Mail Headers Email Header Injection,2007-11-26,Stefan Esser,remote,php,
29785,exploits/php/remote/29785.txt,aBitWhizzy - 'whizzypic.php?d' Traversal Arbitrary Directory Listing,2007-03-14,Lostmon,remote,php,
29788,exploits/php/remote/29788.php,PHP 4.4.4 - 'Zip_Entry_Read()' Integer Overflow,2007-03-27,Stefan Esser,remote,php,
30117,exploits/php/remote/30117.php,PHP 5.1.6 - 'Chunk_Split()' Integer Overflow,2007-05-31,Gerhard Wagner,remote,php,
30130,exploits/php/remote/30130.txt,PHP 5.2.3 - EXT/Session HTTP Response Header Injection,2007-06-04,Stefan Esser,remote,php,
29807,exploits/php/remote/29807.php,PHP 5.1.6 - 'Imap_Mail_Compose()' Remote Buffer Overflow,2007-03-31,Stefan Esser,remote,php,
29808,exploits/php/remote/29808.php,PHP 5.1.6 - 'Msg_Receive()' Memory Allocation Integer Overflow,2007-03-31,Stefan Esser,remote,php,
30010,exploits/php/remote/30010.rb,Kimai 0.9.2 - 'db_restore.php' SQL Injection (Metasploit),2013-12-03,Metasploit,remote,php,80
30212,exploits/php/remote/30212.rb,vBulletin 5 - 'index.php/ajax/api/reputation/vote?nodeid' SQL Injection (Metasploit),2013-12-11,Metasploit,remote,php,80
32417,exploits/php/remote/32417.php,PHP 5.2.6 - 'create_function()' Code Injection (2),2008-09-25,80sec,remote,php,
32416,exploits/php/remote/32416.php,PHP 5.2.6 - 'create_function()' Code Injection (1),2008-09-25,80sec,remote,php,
33141,exploits/php/remote/33141.rb,Alienvault Open Source SIEM (OSSIM) - SQL Injection / Remote Code Execution (Metasploit),2014-05-02,Metasploit,remote,php,443
30787,exploits/php/remote/30787.rb,vTiger CRM 5.4.0 SOAP - AddEmailAttachment Arbitrary File Upload (Metasploit),2014-01-07,Metasploit,remote,php,80
30928,exploits/php/remote/30928.php,PDFlib 7.0.2 - Multiple Remote Buffer Overflow Vulnerabilities,2007-12-24,poplix,remote,php,
31053,exploits/php/remote/31053.php,PHP 5.2.5 - cURL 'safe_mode' Security Bypass,2008-01-23,Maksymilian Arciemowicz,remote,php,
31264,exploits/php/remote/31264.rb,Simple E-document - Arbitrary File Upload (Metasploit),2014-01-29,Metasploit,remote,php,80
31479,exploits/php/remote/31479.txt,Quick Classifieds 1.0 - 'index.php3?DOCUMENT_ROOT' Remote File Inclusion,2008-03-24,ZoRLu,remote,php,
31639,exploits/php/remote/31639.txt,Trillian 3.1.9 - '.DTD' File XML Parser Buffer Overflow,2008-04-11,david130490,remote,php,
31695,exploits/php/remote/31695.rb,Dexter (CasinoLoader) - SQL Injection (Metasploit),2014-02-16,Metasploit,remote,php,
32359,exploits/php/remote/32359.txt,SePortal 2.5 - SQL Injection (2),2014-03-19,jsass,remote,php,
32439,exploits/php/remote/32439.rb,Horde Framework - Unserialize PHP Code Execution (Metasploit),2014-03-22,Metasploit,remote,php,80
32621,exploits/php/remote/32621.rb,SePortal 2.5 - SQL Injection / Remote Code Execution (Metasploit),2014-03-31,Metasploit,remote,php,80
32618,exploits/php/remote/32618.txt,plexusCMS 0.5 - Cross-Site Scripting / Remote Shell / Credentials Leak,2014-03-31,neglomaniac,remote,php,
32794,exploits/php/remote/32794.rb,Vtiger - 'Install' Remote Command Execution (Metasploit),2014-04-10,Metasploit,remote,php,80
33162,exploits/php/remote/33162.php,PHP 5.2.10/5.3 - 'ini_restore()' Memory Information Disclosure (1),2009-08-10,Maksymilian Arciemowicz,remote,php,
33163,exploits/php/remote/33163.php,PHP 5.2.10/5.3 - 'ini_restore()' Memory Information Disclosure (2),2009-08-10,Maksymilian Arciemowicz,remote,php,
40344,exploits/php/remote/40344.rb,SugarCRM 6.5.23 - REST PHP Object Injection (Metasploit),2016-09-07,Egidio Romano,remote,php,80
33525,exploits/php/remote/33525.txt,Zend Framework 1.9.6 - Multiple Input Validation Vulnerabilities / Security Bypass,2010-01-14,draic Brady,remote,php,
33920,exploits/php/remote/33920.php,PHP 5.3 - 'PHP_dechunk()' HTTP Chunked Encoding Integer Overflow,2010-05-02,Stefan Esser,remote,php,
33988,exploits/php/remote/33988.txt,PHP 5.3.x < 5.3.2 - 'ext/phar/stream.c' / 'ext/phar/dirstream.c' Multiple Format String Vulnerabilities,2010-05-14,Stefan Esser,remote,php,
33991,exploits/php/remote/33991.rb,WordPress Plugin MailPoet Newsletters 2.6.8 - 'wysija-newsletters' Arbitrary File Upload (Metasploit),2014-07-07,Metasploit,remote,php,80
34132,exploits/php/remote/34132.txt,IBM GCM16/32 1.20.0.22575 - Multiple Vulnerabilities,2014-07-21,Alejandro Alvarez Bravo,remote,php,443
34160,exploits/php/remote/34160.txt,Omeka 2.2.1 - Remote Code Execution,2014-07-24,LiquidWorm,remote,php,80
34191,exploits/php/remote/34191.py,Oxwall 1.7.0 - Remote Code Execution,2014-07-28,LiquidWorm,remote,php,80
34390,exploits/php/remote/34390.rb,HybridAuth - 'install.php' PHP Code Execution (Metasploit),2014-08-21,Metasploit,remote,php,80
34925,exploits/php/remote/34925.rb,WordPress Plugin InfusionSoft - Arbitrary File Upload (Metasploit),2014-10-09,Metasploit,remote,php,80
34950,exploits/php/remote/34950.php,PHP 5.3.2 - 'xml_utf8_decode()' UTF-8 Input Validation,2009-05-11,root@80sec.com,remote,php,
34979,exploits/php/remote/34979.php,PHP 5.3.x - 'mb_strcut()' Information Disclosure,2010-11-07,Mateusz Kocielski,remote,php,
34985,exploits/php/remote/34985.txt,pfSense 2 Beta 4 - 'graph.php' Multiple Cross-Site Scripting Vulnerabilities,2010-11-05,dave b,remote,php,
35033,exploits/php/remote/35033.rb,Joomla! Component Akeeba Kickstart - Unserialize Remote Code Execution (Metasploit),2014-10-21,Metasploit,remote,php,80
35183,exploits/php/remote/35183.rb,X7 Chat 2.0.5 - 'message.php' PHP Code Execution (Metasploit),2014-11-06,Metasploit,remote,php,80
35283,exploits/php/remote/35283.rb,Mantis Bug Tracker 1.2.0a3 < 1.2.17 XmlImportExport Plugin - PHP Code Injection (Metasploit) (2),2014-11-18,Metasploit,remote,php,80
35380,exploits/php/remote/35380.rb,Pandora Fms - SQL Injection Remote Code Execution (Metasploit),2014-11-26,Metasploit,remote,php,80
35545,exploits/php/remote/35545.rb,Tuleap - PHP Unserialize Code Execution (Metasploit),2014-12-15,Metasploit,remote,php,80
35660,exploits/php/remote/35660.rb,ProjectSend - Arbitrary File Upload (Metasploit),2014-12-31,Metasploit,remote,php,80
35731,exploits/php/remote/35731.rb,Pandora FMS 3.1 - Authentication Bypass / Arbitrary File Upload (Metasploit),2015-01-08,Metasploit,remote,php,80
35778,exploits/php/remote/35778.rb,WordPress Plugin WP Symposium 14.11 - Arbitrary File Upload (Metasploit),2015-01-13,Metasploit,remote,php,80
35855,exploits/php/remote/35855.txt,PHP 5.3.6 - Security Bypass,2011-06-14,Krzysztof Kotowicz,remote,php,
36124,exploits/php/remote/36124.txt,jQuery - jui_filter_rules PHP Code Execution,2015-02-19,Timo Schmid,remote,php,80
36264,exploits/php/remote/36264.rb,Seagate Business NAS - Remote Command Execution (Metasploit),2015-03-04,Metasploit,remote,php,80
36438,exploits/php/remote/36438.rb,TWiki Debugenableplugins - Remote Code Execution (Metasploit),2015-03-19,Metasploit,remote,php,80
36809,exploits/php/remote/36809.rb,WordPress Plugin Reflex Gallery - Arbitrary File Upload (Metasploit),2015-04-21,Metasploit,remote,php,80
36810,exploits/php/remote/36810.rb,WordPress Plugin N-Media Website Contact Form - Arbitrary File Upload (Metasploit),2015-04-21,Metasploit,remote,php,80
36811,exploits/php/remote/36811.rb,WordPress Plugin Creative Contact Form - Arbitrary File Upload (Metasploit),2015-04-21,Metasploit,remote,php,80
36812,exploits/php/remote/36812.rb,WordPress Plugin Work The Flow - Arbitrary File Upload (Metasploit),2015-04-21,Metasploit,remote,php,80
36957,exploits/php/remote/36957.rb,WordPress Plugin RevSlider 3.0.95 - Arbitrary File Upload / Execution (Metasploit),2015-05-08,Metasploit,remote,php,80
37688,exploits/php/remote/37688.txt,PHP 5.3.11/5.4.0RC2 - 'header()' HTTP Header Injection,2011-10-06,Mr. Tokumaru,remote,php,
38196,exploits/php/remote/38196.rb,CMS Bolt - Arbitrary File Upload (Metasploit),2015-09-15,Metasploit,remote,php,80
38489,exploits/php/remote/38489.rb,Nibbleblog 4.0.3 - Arbitrary File Upload (Metasploit),2015-10-19,Metasploit,remote,php,
38505,exploits/php/remote/38505.rb,Zpanel - Remote Code Execution (Metasploit),2015-10-21,Metasploit,remote,php,
38541,exploits/php/remote/38541.rb,Th3 MMA - 'mma.php' Backdoor Arbitrary File Upload (Metasploit),2015-10-27,Metasploit,remote,php,80
38660,exploits/php/remote/38660.rb,WordPress Plugin Ajax Load More 2.8.1.1 - PHP Upload (Metasploit),2015-11-09,Metasploit,remote,php,
38730,exploits/php/remote/38730.py,ClipperCMS 1.3.0 - Code Execution,2015-11-16,Curesec Research Team,remote,php,80
38731,exploits/php/remote/38731.py,XCart 5.2.6 - Code Execution,2015-11-16,Curesec Research Team,remote,php,80
38732,exploits/php/remote/38732.rb,Idera Up.Time Monitoring Station 7.0 - 'post2file.php' Arbitrary File Upload (Metasploit),2015-11-16,Metasploit,remote,php,9999
38733,exploits/php/remote/38733.rb,Idera Up.Time Monitoring Station 7.4 - 'post2file.php' Arbitrary File Upload (Metasploit),2015-11-16,Metasploit,remote,php,9999
38797,exploits/php/remote/38797.rb,Joomla! 3.4.4 Component Content History - SQL Injection / Remote Code Execution (Metasploit),2015-11-23,Metasploit,remote,php,80
38809,exploits/php/remote/38809.php,PHP Point Of Sale - 'ofc_upload_image.php' Remote Code Execution,2013-10-18,Gabby,remote,php,
38827,exploits/php/remote/38827.txt,Nagios XI - 'tfPassword' SQL Injection,2013-12-13,Denis Andzakovic,remote,php,
38900,exploits/php/remote/38900.rb,phpFileManager 0.9.8 - Remote Code Execution (Metasploit),2015-12-08,Metasploit,remote,php,80
39514,exploits/php/remote/39514.rb,ATutor 2.2.1 - SQL Injection / Remote Code Execution (Metasploit),2016-03-01,Metasploit,remote,php,80
39554,exploits/php/remote/39554.rb,PHP Utility Belt - Remote Code Execution (Metasploit),2016-03-11,Metasploit,remote,php,80
39639,exploits/php/remote/39639.rb,ATutor 2.2.1 - Directory Traversal / Remote Code Execution (Metasploit),2016-03-30,Metasploit,remote,php,80
39742,exploits/php/remote/39742.txt,PHP 7.0.5 - ZipArchive::getFrom* Integer Overflow,2016-04-28,Hans Jerry Illikainen,remote,php,
40004,exploits/php/remote/40004.rb,Wolf CMS 0.8.2 - Arbitrary File Upload (Metasploit),2016-06-22,s0nk3y,remote,php,80
40130,exploits/php/remote/40130.rb,Drupal Module RESTWS 7.x - PHP Remote Code Execution (Metasploit),2016-07-20,Mehmet Ince,remote,php,80
40142,exploits/php/remote/40142.php,Apache 2.4.7 + PHP 7.0.2 - 'openssl_seal()' Uninitialized Memory Code Execution,2016-02-01,akat1,remote,php,
40144,exploits/php/remote/40144.php,Drupal Module Coder < 7.x-1.3/7.x-2.6 - Remote Code Execution,2016-07-23,Raz0r,remote,php,
40294,exploits/php/remote/40294.rb,Phoenix Exploit Kit - Remote Code Execution (Metasploit),2016-08-23,Metasploit,remote,php,80
43876,exploits/php/remote/43876.rb,Kaltura - Remote PHP Code Execution over Cookie (Metasploit),2018-01-24,Metasploit,remote,php,
41358,exploits/php/remote/41358.rb,Piwik 2.14.0/2.16.0/2.17.1/3.0.1 - Superuser Plugin Upload (Metasploit),2017-02-14,Metasploit,remote,php,80
43356,exploits/php/remote/43356.rb,Western Digital MyCloud - 'multi_uploadify' File Upload (Metasploit),2017-12-18,Metasploit,remote,php,
43374,exploits/php/remote/43374.rb,Tuleap 9.6 - Second-Order PHP Object Injection (Metasploit),2017-12-19,Metasploit,remote,php,443
43519,exploits/php/remote/43519.rb,phpCollab 2.5.1 - File Upload (Metasploit),2018-01-11,Metasploit,remote,php,
41996,exploits/php/remote/41996.sh,Vanilla Forums < 2.3 - Remote Code Execution,2017-05-11,Dawid Golunski,remote,php,
42024,exploits/php/remote/42024.rb,WordPress Plugin PHPMailer 4.6 - Host Header Command Injection (Metasploit),2017-05-17,Metasploit,remote,php,
42025,exploits/php/remote/42025.rb,BuilderEngine 3.5.0 - Arbitrary File Upload and Execution (Metasploit),2017-05-17,Metasploit,remote,php,80
42297,exploits/php/remote/42297.py,Lepide Auditor Suite - 'createdb()' Web Console Database Injection / Remote Code Execution,2017-07-05,mr_me,remote,php,7778
42541,exploits/php/remote/42541.rb,IBM OpenAdmin Tool - SOAP welcomeServer PHP Code Execution (Metasploit),2017-08-22,Metasploit,remote,php,
42692,exploits/php/remote/42692.rb,Trend Micro Control Manager - ImportFile Directory Traversal Remote Code Execution (Metasploit),2017-09-13,James Fitts,remote,php,
43341,exploits/php/remote/43341.rb,pfSense 2.4.1 - Cross-Site Request Forgery Error Page Clickjacking (Metasploit),2017-12-14,Metasploit,remote,php,
44226,exploits/php/remote/44226.txt,TestLink Open Source Test Management < 1.9.16 - Remote Code Execution,2018-03-02,Manish Tanwar,remote,php,
44227,exploits/php/remote/44227.php,Joomla! 3.7 - SQL Injection,2017-07-04,Manish Tanwar,remote,php,
44228,exploits/php/remote/44228.php,Posnic Stock Management System - SQL Injection,2017-02-03,Manish Tanwar,remote,php,
44229,exploits/php/remote/44229.txt,WordPress Plugin Polls 1.2.4 - SQL Injection (PoC),2017-10-22,Manish Tanwar,remote,php,
44482,exploits/php/remote/44482.rb,Drupal < 8.3.9 / < 8.4.6 / < 8.5.1 - 'Drupalgeddon2' Remote Code Execution (Metasploit),2018-04-17,José Ignacio Rojo,remote,php,80
44568,exploits/php/remote/44568.rb,xdebug < 2.5.5 - OS Command Execution (Metasploit),2018-05-02,Metasploit,remote,php,80
44598,exploits/php/remote/44598.rb,PlaySMS - 'import.php' (Authenticated) CSV File Upload Code Execution (Metasploit),2018-05-08,Metasploit,remote,php,
44599,exploits/php/remote/44599.rb,PlaySMS 1.4 - 'sendfromfile.php?Filename' (Authenticated) 'Code Execution (Metasploit),2018-05-08,Metasploit,remote,php,
44611,exploits/php/remote/44611.rb,Mantis Bug Tracker 1.1.3 - 'manage_proj_page' PHP Code Execution (Metasploit),2018-05-10,Metasploit,remote,php,80
44993,exploits/php/remote/44993.rb,GitList 0.6.0 - Argument Injection (Metasploit),2018-07-09,Metasploit,remote,php,
45020,exploits/php/remote/45020.rb,phpMyAdmin - (Authenticated) Remote Code Execution (Metasploit),2018-07-13,Metasploit,remote,php,80
45099,exploits/php/remote/45099.rb,WordPress Plugin Responsive Thumbnail Slider - Arbitrary File Upload (Metasploit),2018-07-27,Metasploit,remote,php,80
45227,exploits/php/remote/45227.php,Easylogin Pro 1.3.0 - 'Encryptor.php' Unserialize Remote Code Execution,2018-08-20,mr_me,remote,php,
45561,exploits/php/remote/45561.rb,Navigate CMS - (Unauthenticated) Remote Code Execution (Metasploit),2018-10-08,Metasploit,remote,php,
45790,exploits/php/remote/45790.rb,blueimp's jQuery 9.22.0 - (Arbitrary) File Upload (Metasploit),2018-11-06,Metasploit,remote,php,
46340,exploits/php/remote/46340.rb,NUUO NVRmini - upgrade_handle.php Remote Command Execution (Metasploit),2019-02-11,Metasploit,remote,php,80
46510,exploits/php/remote/46510.rb,Drupal < 8.5.11 / < 8.6.10 - RESTful Web Services unserialize() Remote Command Execution (Metasploit),2019-03-07,Metasploit,remote,php,
46539,exploits/php/remote/46539.rb,elFinder PHP Connector < 2.1.48 - 'exiftran' Command Injection (Metasploit),2019-03-13,Metasploit,remote,php,
46627,exploits/php/remote/46627.rb,CMS Made Simple (CMSMS) Showtime2 - File Upload Remote Code Execution (Metasploit),2019-03-28,Metasploit,remote,php,80
46641,exploits/php/remote/46641.rb,TeemIp IPAM < 2.4.0 - 'new_config' Command Injection (Metasploit),2019-04-03,AkkuS,remote,php,80
46662,exploits/php/remote/46662.rb,WordPress Core 5.0.0 - Crop-image Shell Upload (Metasploit),2019-04-05,Metasploit,remote,php,80
46677,exploits/php/remote/46677.php,PHP 7.2 - 'imagecolormatch()' Out of Band Heap Write,2019-02-27,cfreal,remote,php,
46698,exploits/php/remote/46698.rb,CuteNews 2.1.2 - 'avatar' Remote Code Execution (Metasploit),2019-04-15,AkkuS,remote,php,
46775,exploits/php/remote/46775.rb,Moodle 3.6.3 - 'Install Plugin' Remote Command Execution (Metasploit),2019-04-30,AkkuS,remote,php,
46783,exploits/php/remote/46783.rb,Pimcore < 5.71 - Unserialize Remote Code Execution (Metasploit),2019-04-30,Metasploit,remote,php,
46839,exploits/php/remote/46839.rb,PHP-Fusion 9.03.00 - 'Edit Profile' Remote Code Execution (Metasploit),2019-05-14,AkkuS,remote,php,
46880,exploits/php/remote/46880.rb,GetSimpleCMS - Unauthenticated Remote Code Execution (Metasploit),2019-05-20,Metasploit,remote,php,
46915,exploits/php/remote/46915.rb,Shopware - createInstanceFromNamedArguments PHP Object Instantiation Remote Code Execution (Metasploit),2019-05-23,Metasploit,remote,php,
46999,exploits/php/remote/46999.rb,AROX School-ERP Pro - Unauthenticated Remote Command Execution (Metasploit),2019-06-17,AkkuS,remote,php,
47187,exploits/php/remote/47187.rb,WordPress Plugin Database Backup < 5.2 - Remote Code Execution (Metasploit),2019-07-29,Metasploit,remote,php,80
47215,exploits/php/remote/47215.rb,Baldr Botnet Panel - Arbitrary Code Execution (Metasploit),2019-08-08,Ege Balci,remote,php,80
47243,exploits/php/remote/47243.py,Agent Tesla Botnet - Arbitrary Code Execution,2019-08-13,prsecurity,remote,php,
47244,exploits/php/remote/47244.py,AZORult Botnet - SQL Injection,2019-08-13,prsecurity,remote,php,
47256,exploits/php/remote/47256.rb,Agent Tesla Botnet - Arbitrary Code Execution (Metasploit),2019-08-14,Ege Balci,remote,php,
47376,exploits/php/remote/47376.rb,October CMS - Upload Protection Bypass Code Execution (Metasploit),2019-09-10,Metasploit,remote,php,
47699,exploits/php/remote/47699.rb,Bludit - Directory Traversal Image File Upload (Metasploit),2019-11-20,Metasploit,remote,php,
48182,exploits/php/remote/48182.rb,PHP-FPM - Underflow Remote Code Execution (Metasploit),2020-03-09,Metasploit,remote,php,
